,,,,,
BLK 335 SMITH STREET,01-014,6.89,PIECE & SUNDRY GOODS,$486.00,Aug-2015
,,,,,
BLK 335 SMITH STREET,01-125,6.76,PIECE & SUNDRY GOODS,$569.00,Mar-2012
,,,,,
BLK 335 SMITH STREET,01-128,6.90,PIECE & SUNDRY GOODS,$589.00,Mar-2012
,,,,,
BLK 335 SMITH STREET,01-128,6.90,PIECE & SUNDRY GOODS,$800.00,Sep-2012
,,,,,
BLK 335 SMITH STREET,01-156,6.90,PIECE & SUNDRY GOODS,$808.00,Jan-2013
,,,,,
BLK 335 SMITH STREET,01-210,6.76,PIECE & SUNDRY GOODS,$528.00,Sep-2012
,,,,,
BLK 335 SMITH STREET,B1-003,8.50,PRESERVED & DRIED GOODS,$50.00,Sep-2012
,,,,,
BLK 341 ANG MO KIO AVENUE 1,01-37,10.98,PRESERVED & DRIED GOODS,$889.00,Jun-2016
,,,,,
BLK 341 ANG MO KIO AVENUE 1,01-56,11.16,PIECE & SUNDRY GOODS,$888.00,Aug-2012
,,,,,
BLK 347 JURONG EAST AVENUE 1,01-72,8.62,PIECE & SUNDRY GOODS,$800.00,Dec-2016
,,,,,
BLK 347 JURONG EAST AVENUE 1,01-84,8.83,PIECE & SUNDRY GOODS,"$1,200.00",Dec-2016
,,,,,
BLK 347 JURONG EAST AVENUE 1,01-87,8.83,PIECE & SUNDRY GOODS,"$1,209.00",Dec-2016
,,,,,
BLK 347 JURONG EAST AVENUE 1,01-11,8.83,PIECE & SUNDRY GOODS,"$1,428.00",Dec-2016
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-38,8.68,PRESERVED & DRIED GOODS,$586.80,Apr-2014
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-39,8.68,PRESERVED & DRIED GOODS,$469.00,Nov-2012
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-39,8.68,PRESERVED & DRIED GOODS,$508.00,Jun-2013
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-39,8.68,PRESERVED & DRIED GOODS,$520.00,Sep-2013
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-44,8.68,PIECE & SUNDRY GOODS,$309.00,May-2016
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-52,8.68,PIECE & SUNDRY GOODS,$388.00,Apr-2016
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-52,8.68,PIECE & SUNDRY GOODS,$249.00,Jan-2017
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-53,8.68,PIECE & SUNDRY GOODS,$288.00,Apr-2016
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-53,8.68,PIECE & SUNDRY GOODS,$309.00,Dec-2016
,,,,,
BLK 353 CLEMENTI AVENUE 2,01-44,8.68,PIECE & SUNDRY GOODS,$585.00,Sep-2015
,,,,,
BLK 36 TELOK BLANGAH RISE,01-24,9.16,PRESERVED & DRIED GOODS,$180.00,Nov-2014
,,,,,
BLK 36 TELOK BLANGAH RISE,01-27,9.16,PIECE & SUNDRY GOODS,$309.00,Jan-2016
,,,,,
BLK 36 TELOK BLANGAH RISE,01-27,9.16,PIECE & SUNDRY GOODS,$100.00,Oct-2016
,,,,,
BLK 36 TELOK BLANGAH RISE,01-27,9.16,PIECE & SUNDRY GOODS,$519.00,Sep-2015
,,,,,
BLK 409 ANG MO KIO AVENUE,01-52,9.10,PIECE & SUNDRY GOODS,"$1,080.00",Nov-2015
,,,,,
BLK 409 ANG MO KIO AVENUE,01-54,9.10,PIECE & SUNDRY GOODS,"$1,322.00",Nov-2015
,,,,,
BLK 409 ANG MO KIO AVENUE 10,01-54,9.10,PIECE & SUNDRY GOODS,"$1,288.80",Jul-2015
,,,,,
BLK 41A CAMBRIDGE ROAD,01-56,14.00,PIECE & SUNDRY GOODS,$505.00,Oct-2014
,,,,,
BLK 41A CAMBRIDGE ROAD,01-56,14.00,PIECE & SUNDRY GOODS,$568.00,Feb-2015
,,,,,
BLK 44 HOLLAND DRIVE,01-13,17.90,PIECE & SUNDRY GOODS,$520.00,Dec-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-17,15.20,PRESERVED & DRIED GOODS,$70.00,Feb-2015
,,,,,
BLK 44 HOLLAND DRIVE,01-17,15.20,PRESERVED & DRIED GOODS,$88.88,Jan-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-06,18.40,PIECE & SUNDRY GOODS,$868.88,Aug-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-07,16.40,PIECE & SUNDRY GOODS,"$1,500.00",Feb-2014
,,,,,
BLK 44 HOLLAND DRIVE,01-07,16.40,PIECE & SUNDRY GOODS,"$1,308.00",May-2014
,,,,,
BLK 44 HOLLAND DRIVE,01-09,16.40,PIECE & SUNDRY GOODS,"$1,329.00",Jul-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-10,16.40,PIECE & SUNDRY GOODS,$869.00,May-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-10,16.40,PIECE & SUNDRY GOODS,$388.00,Jan-2017
,,,,,
BLK 44 HOLLAND DRIVE,01-11,22.00,PIECE & SUNDRY GOODS,$588.00,Dec-2016
,,,,,
BLK 44 HOLLAND DRIVE,01-18,13.50,PRESERVED & DRIED GOODS,$328.88,Jan-2017
,,,,,
BLK 453A ANG MO KIO AVENUE 10,01-46,7.38,PIECE & SUNDRY GOODS,$688.00,Dec-2016
,,,,,
BLK 453A ANG MO KIO AVENUE 10,01-135,8.62,PRESERVED & DRIED GOODS,"$1,207.00",Dec-2016
,,,,,
BLK 49 SIMS PLACE,01-76,9.00,PIECE & SUNDRY GOODS,$533.00,Apr-2016
,,,,,
BLK 4A EUNOS CRESCENT,01-48,8.40,PIECE & SUNDRY GOODS,"$1,800.00",Mar-2012
,,,,,
BLK 4A EUNOS CRESCENT,01-48,8.40,PIECE & SUNDRY GOODS,"$1,051.00",Apr-2015
,,,,,
BLK 4A EUNOS CRESCENT,01-50,8.40,PIECE & SUNDRY GOODS,$901.00,Feb-2015
,,,,,
BLK 4A JALAN BATU,02-03,9.85,PRESERVED & DRIED GOODS,$120.00,Mar-2015
,,,,,
BLK 4A JALAN BATU,02-27,9.85,PIECE & SUNDRY GOODS,$128.00,Nov-2016
,,,,,
BLK 4A JALAN BATU,02-29,9.85,PIECE & SUNDRY GOODS,$582.00,May-2012
,,,,,
BLK 502 WEST COAST DRIVE,01-11,10.92,PIECE & SUNDRY GOODS,"$1,319.00",Mar-2014
,,,,,
BLK 502 WEST COAST DRIVE,01-11,10.92,PIECE & SUNDRY GOODS,$414.00,Jul-2014
,,,,,
BLK 502 WEST COAST DRIVE,01-11,10.92,PIECE & SUNDRY GOODS,$228.00,Jul-2016
,,,,,
BLK 51 OLD AIRPORT ROAD,02-36,10.86,PIECE & SUNDRY GOODS,$750.00,Jan-2013
,,,,,
BLK 51 OLD AIRPORT ROAD,02-16,10.50,PIECE & SUNDRY GOODS,$508.00,May-2012
,,,,,
BLK 51 OLD AIRPORT ROAD,02-16,10.50,PIECE & SUNDRY GOODS,$452.00,Oct-2012
,,,,,
BLK 51 OLD AIRPORT ROAD,02-04,10.50,PIECE & SUNDRY GOODS,$443.00,May-2012
,,,,,
BLK 51 OLD AIRPORT ROAD,02-07,10.50,PIECE & SUNDRY GOODS,$519.00,Jul-2013
,,,,,
BLK 51 OLD AIRPORT ROAD,02-07,10.50,PIECE & SUNDRY GOODS,$608.00,Nov-2013
,,,,,
BLK 51 OLD AIRPORT ROAD,02-19,10.50,PIECE & SUNDRY GOODS,$569.00,Jul-2013
,,,,,
BLK 51 OLD AIRPORT ROAD,02-19,10.50,PIECE & SUNDRY GOODS,$550.00,Oct-2013
,,,,,
BLK 51 OLD AIRPORT ROAD,02-007,10.50,PIECE & SUNDRY GOODS,$408.00,Oct-2016
,,,,,
BLK 51 OLD AIRPORT ROAD,02-009,10.86,PIECE & SUNDRY GOODS,"$1,280.00",Feb-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-009,10.86,PIECE & SUNDRY GOODS,$320.00,Jul-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-016,10.50,PIECE & SUNDRY GOODS,$409.00,May-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-016,10.50,PIECE & SUNDRY GOODS,$360.00,Jul-2016
,,,,,
BLK 51 OLD AIRPORT ROAD,02-019,10.50,PIECE & SUNDRY GOODS,"$1,100.00",Oct-2014
,,,,,
BLK 51 OLD AIRPORT ROAD,02-019,10.50,PIECE & SUNDRY GOODS,$291.00,Feb-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-019,10.50,PIECE & SUNDRY GOODS,$308.00,Jun-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-019,10.50,PIECE & SUNDRY GOODS,$408.00,Oct-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-022,10.50,PIECE & SUNDRY GOODS,$289.00,Jan-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-022,10.50,PIECE & SUNDRY GOODS,$651.00,Dec-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-023,10.86,PIECE & SUNDRY GOODS,$927.00,Dec-2014
,,,,,
BLK 51 OLD AIRPORT ROAD,02-027,10.86,PIECE & SUNDRY GOODS,$198.00,Feb-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-027,10.86,PIECE & SUNDRY GOODS,$401.00,Aug-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-028,10.86,PIECE & SUNDRY GOODS,$208.00,Feb-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-028,10.86,PIECE & SUNDRY GOODS,$180.00,Jul-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-028,10.86,PIECE & SUNDRY GOODS,$388.00,Oct-2016
,,,,,
BLK 51 OLD AIRPORT ROAD,02-048,10.86,PIECE & SUNDRY GOODS,$350.00,Jun-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-055,10.86,PIECE & SUNDRY GOODS,"$1,300.00",Oct-2014
,,,,,
BLK 51 OLD AIRPORT ROAD,02-055,10.86,PIECE & SUNDRY GOODS,"$1,383.00",Feb-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-055,10.86,PIECE & SUNDRY GOODS,$400.00,Jul-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-005,10.50,PIECE & SUNDRY GOODS,$308.00,Apr-2015
,,,,,
BLK 51 OLD AIRPORT ROAD,02-023,10.86,PIECE & SUNDRY GOODS,$350.00,Apr-2015
,,,,,
BLK 531A UPPER CROSS STREET,01-38,7.98,PIECE & SUNDRY GOODS,$118.00,Sep-2012
,,,,,
BLK 531A UPPER CROSS STREET,01-39,7.98,PIECE & SUNDRY GOODS,$288.00,Sep-2012
,,,,,
BLK 531A UPPER CROSS STREET,01-40,7.98,PIECE & SUNDRY GOODS,$438.00,Sep-2012
,,,,,
BLK 531A UPPER CROSS STREET,01-40,7.98,PIECE & SUNDRY GOODS,$512.00,Jul-2013
,,,,,
BLK 531A UPPER CROSS STREET,01-05,7.98,PIECE & SUNDRY GOODS,$53.00,Jan-2016
,,,,,
BLK 531A UPPER CROSS STREET,01-05,7.98,PIECE & SUNDRY GOODS,$120.00,Jun-2016
,,,,,
BLK 538 BEDOK NORTH STREET 3,01-84,9.60,PRESERVED & DRIED GOODS,$550.00,Oct-2015
,,,,,
BLK 538 BEDOK NORTH STREET 3,01-19,9.60,PRESERVED & DRIED GOODS,$150.00,Jul-2014
,,,,,
BLK 538 BEDOK NORTH STREET 3,01-20,9.60,PRESERVED & DRIED GOODS,$550.00,Jan-2013
,,,,,
BLK 538 BEDOK NORTH STREET 3,01-37,9.60,PIECE & SUNDRY GOODS,"$1,118.00",Sep-2015
,,,,,
BLK 538 BEDOK NORTH STREET 3,01-19,9.60,PRESERVED & DRIED GOODS,$180.00,Sep-2015
,,,,,
BLK 58 NEW UPPER CHANGI ROAD,01-137,7.92,PIECE & SUNDRY GOODS,$888.00,Jun-2016
,,,,,
BLK 58 NEW UPPER CHANGI ROAD,01-138,7.92,PIECE & SUNDRY GOODS,$928.00,Nov-2013
,,,,,
BLK 58 NEW UPPER CHANGI ROAD,01-133,7.92,PIECE & SUNDRY GOODS,$703.00,Sep-2015
,,,,,
BLK 58 NEW UPPER CHANGI ROAD,01-138,7.92,PIECE & SUNDRY GOODS,$850.00,Sep-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-55,5.79,PRESERVED & DRIED GOODS,$10.00,Oct-2013
,,,,,
BLK 6 JALAN BUKIT MERAH,01-55,5.79,PRESERVED & DRIED GOODS,$61.00,May-2014
,,,,,
BLK 6 JALAN BUKIT MERAH,01-97,5.79,PIECE & SUNDRY GOODS,$790.00,Nov-2012
,,,,,
BLK 6 JALAN BUKIT MERAH,01-97,5.79,PIECE & SUNDRY GOODS,$438.00,Apr-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-30,7.41,PRESERVED & DRIED GOODS,$505.00,Sep-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-31,7.41,PRESERVED & DRIED GOODS,$350.00,May-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-33,7.41,PRESERVED & DRIED GOODS,$600.00,Aug-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-33,7.41,PRESERVED & DRIED GOODS,$500.00,Dec-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PRESERVED & DRIED GOODS,"$1,010.00",Feb-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PRESERVED & DRIED GOODS,$808.00,Jul-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PRESERVED & DRIED GOODS,$388.00,Mar-2015
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PRESERVED & DRIED GOODS,$302.00,Jun-2015
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PRESERVED & DRIED GOODS,$500.00,Aug-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-34,7.41,PIECE & SUNDRY GOODS,"$1,201.00",Nov-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-35,7.41,PRESERVED & DRIED GOODS,"$1,300.00",Feb-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-22,7.41,PIECE & SUNDRY GOODS,"$1,210.00",Oct-2015
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-23,7.41,PIECE & SUNDRY GOODS,"$1,308.00",Mar-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-24,7.41,PIECE & SUNDRY GOODS,"$1,038.98",Dec-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-24,7.41,PIECE & SUNDRY GOODS,"$1,303.00",May-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-24,7.41,PIECE & SUNDRY GOODS,"$1,200.00",Oct-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-05,7.41,PIECE & SUNDRY GOODS,$889.00,Sep-2015
,,,,,
BLK 665 BUFFALO ROAD,02-01,9.25,PIECE & SUNDRY GOODS,"$2,100.00",Dec-2015
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-50,7.97,PRESERVED & DRIED GOODS,$500.00,May-2015
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-50,7.97,PIECE & SUNDRY GOODS,"$1,207.00",Aug-2016
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-59,7.97,PIECE & SUNDRY GOODS,"$1,005.00",Jun-2014
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-62,7.97,PIECE & SUNDRY GOODS,"$1,300.00",Jul-2016
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-72,7.97,PIECE & SUNDRY GOODS,$808.00,Dec-2012
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-62,7.97,PIECE & SUNDRY GOODS,"$1,068.00",Sep-2015
,,,,,
BLK 724 ANG MO KIO AVENUE 6,01-73,7.97,PIECE & SUNDRY GOODS,$900.00,Jan-2013
,,,,,
BLK 726 CLEMENTI WEST STREET 2,01-83,8.82,PRESERVED & DRIED GOODS,$538.80,Jan-2015
,,,,,
BLK 726 CLEMENTI WEST STREET 2,01-83,8.82,PRESERVED & DRIED GOODS,$350.00,Dec-2016
,,,,,
BLK 726 CLEMENTI WEST STREET 2,01-134,9.60,PIECE & SUNDRY GOODS,"$1,688.00",Jul-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-01,7.77,PIECE & SUNDRY GOODS,$518.00,May-2014
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-02,7.79,PIECE & SUNDRY GOODS,$260.00,Dec-2013
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-03,7.20,PIECE & SUNDRY GOODS,$501.00,Sep-2014
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-03,7.20,PIECE & SUNDRY GOODS,$218.00,Jul-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-03,7.20,PIECE & SUNDRY GOODS,$300.00,Nov-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-08,7.21,PIECE & SUNDRY GOODS,$401.00,Mar-2014
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-08,7.21,PIECE & SUNDRY GOODS,$500.00,May-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-08,7.21,PIECE & SUNDRY GOODS,$513.00,Sep-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-24,7.21,PRESERVED & DRIED GOODS,$313.00,Oct-2014
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-04,7.21,PIECE & SUNDRY GOODS,$151.00,Dec-2015
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-25,7.21,PRESERVED & DRIED GOODS,$200.00,Sep-2012
,,,,,
BLK 74 TOA PAYOH LORONG 4,02-26,7.21,PRESERVED & DRIED GOODS,$200.00,Sep-2012
,,,,,
BLK 79 REDHILL LANE,01-57,7.50,PIECE & SUNDRY GOODS,$903.00,May-2016
,,,,,
BLK 79 REDHILL LANE,01-57,7.50,PIECE & SUNDRY GOODS,"$1,228.00",Oct-2016
,,,,,
BLK 79 REDHILL LANE,01-01,7.57,PIECE & SUNDRY GOODS,"$1,233.00",Jun-2014
,,,,,
BLK 79 REDHILL LANE,01-01,7.57,PRESERVED & DRIED GOODS,$800.00,Sep-2016
,,,,,
BLK 80 CIRCUIT ROAD,01-39,11.00,PIECE & SUNDRY GOODS,$370.00,Nov-2016
,,,,,
BLK 85 BEDOK NORTH STREET 4,01-94,7.32,PIECE & SUNDRY GOODS,"$1,088.00",Apr-2013
,,,,,
BLK 85 BEDOK NORTH STREET 4,01-94,7.32,PIECE & SUNDRY GOODS,$450.00,Dec-2015
,,,,,
BLK 85 BEDOK NORTH STREET 4,01-94,7.32,PIECE & SUNDRY GOODS,$495.00,Dec-2016
,,,,,
BLK 85 BEDOK NORTH STREET 4,01-100,7.32,PRESERVED & DRIED GOODS,$890.00,Apr-2013
,,,,,
BLK 85 BEDOK NORTH STREET 4,01-108,7.32,PRESERVED & DRIED GOODS,$600.00,Aug-2015
,,,,,
BLK 89 CIRCUIT ROAD,01-73,7.50,PRESERVED & DRIED GOODS,$200.00,Nov-2015
,,,,,
BLK 89 CIRCUIT ROAD,01-73,7.50,PRESERVED & DRIED GOODS,$150.00,May-2016
,,,,,
BLK 89 CIRCUIT ROAD,01-88,7.50,PIECE & SUNDRY GOODS,$111.00,Aug-2016
,,,,,
BLK 89 CIRCUIT ROAD,01-73,7.50,PRESERVED & DRIED GOODS,$350.00,Sep-2012
,,,,,
BLK 89 CIRCUIT ROAD,01-79,7.50,PIECE & SUNDRY GOODS,$400.00,Aug-2012
,,,,,
BLK 90 WHAMPOA DRIVE,01-46,7.96,PIECE & SUNDRY GOODS,$573.00,Sep-2015
,,,,,
BLK 90 WHAMPOA DRIVE,01-46,7.96,PIECE & SUNDRY GOODS,$604.00,Dec-2015
,,,,,
BLK 90 WHAMPOA DRIVE,01-47,7.96,PIECE & SUNDRY GOODS,$750.00,Oct-2013
,,,,,
BLK 90 WHAMPOA DRIVE,01-47,7.96,PIECE & SUNDRY GOODS,$921.00,Nov-2014
,,,,,
BLK 90 WHAMPOA DRIVE,01-47,7.96,PIECE & SUNDRY GOODS,$651.00,Feb-2015
,,,,,
BLK 90 WHAMPOA DRIVE,01-47,7.96,PIECE & SUNDRY GOODS,$610.00,Mar-2016
,,,,,
BLK 90 WHAMPOA DRIVE,01-90,7.96,PIECE & SUNDRY GOODS,"$1,090.00",Nov-2015
,,,,,
BLK 90 WHAMPOA DRIVE,01-90,7.96,PIECE & SUNDRY GOODS,"$1,029.00",Jun-2016
,,,,,
BLK 90 WHAMPOA DRIVE,01-03,7.96,PIECE & SUNDRY GOODS,$628.00,Nov-2015
,,,,,
BLK 92 WHAMPOA DRIVE,01-61,7.70,PIECE & SUNDRY GOODS,"$1,108.90",Aug-2013
,,,,,
BLK 92 WHAMPOA DRIVE,01-61,7.70,PIECE & SUNDRY GOODS,"$1,268.00",Sep-2014
,,,,,
BLK 92 WHAMPOA DRIVE,01-75,7.70,PIECE & SUNDRY GOODS,$509.00,Mar-2016
,,,,,
BLK 92 WHAMPOA DRIVE,01-77,7.70,PIECE & SUNDRY GOODS,$511.00,Dec-2015
,,,,,
BLK 92 WHAMPOA DRIVE,01-80,7.70,PRESERVED & DRIED GOODS,$721.00,Mar-2014
,,,,,
BLK 92 WHAMPOA DRIVE,01-80,7.70,PRESERVED & DRIED GOODS,$619.00,Apr-2016
,,,,,
BLK 92 WHAMPOA DRIVE,01-91,7.70,PIECE & SUNDRY GOODS,$901.00,Oct-2012
,,,,,
BLK 92 WHAMPOA DRIVE,01-91,7.70,PIECE & SUNDRY GOODS,$886.00,Sep-2013
,,,,,
BLK 92 WHAMPOA DRIVE,01-91,7.70,PIECE & SUNDRY GOODS,"$1,058.00",Jul-2014
,,,,,
BLK 92 WHAMPOA DRIVE,01-91,7.70,PIECE & SUNDRY GOODS,$579.20,Feb-2016
,,,,,
BUKIT TIMAH MARKET,01-73,7.45,PIECE & SUNDRY GOODS,"$1,502.00",May-2016
,,,,,
BUKIT TIMAH MARKET,01-81,7.45,PIECE & SUNDRY GOODS,"$1,228.00",Nov-2014
,,,,,
BUKIT TIMAH MARKET,01-83,7.45,PIECE & SUNDRY GOODS,"$1,000.00",Apr-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-16,8.95,PRESERVED & DRIED GOODS,$428.00,Apr-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,01-16,8.95,PRESERVED & DRIED GOODS,$88.40,Dec-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,01-16,9.95,PRESERVED & DRIED GOODS,$401.00,May-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,01-16,8.95,PRESERVED & DRIED GOODS,$301.00,Feb-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,01-16,8.95,PIECE & SUNDRY GOODS,$97.00,Jul-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-01,8.95,PIECE & SUNDRY GOODS,$528.00,May-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,01-01,8.95,PRESERVED & DRIED GOODS,$688.00,Nov-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,01-01,8.95,PIECE & SUNDRY GOODS,$350.00,Apr-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-02,8.95,PIECE & SUNDRY GOODS,$260.00,Feb-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-03,8.95,PIECE & SUNDRY GOODS,$260.00,Feb-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-04,8.95,PIECE & SUNDRY GOODS,$208.00,Feb-2016
,,,,,
GEYLANG SERAI MARKET,01-05,8.20,PRESERVED & DRIED GOODS,"$3,800.00",Dec-2016
,,,,,
GEYLANG SERAI MARKET,02-11,11.16,PIECE & SUNDRY GOODS,"$3,088.00",Jun-2013
,,,,,
GEYLANG SERAI MARKET,02-11,11.16,PIECE & SUNDRY GOODS,"$1,851.00",Sep-2013
,,,,,
GEYLANG SERAI MARKET,02-11,11.16,PIECE & SUNDRY GOODS,"$1,521.00",Aug-2014
,,,,,
GEYLANG SERAI MARKET,01-184,7.48,PRESERVED & DRIED GOODS,"$1,200.00",Sep-2014
,,,,,
GEYLANG SERAI MARKET,01-185,7.48,PRESERVED & DRIED GOODS,"$1,305.00",May-2012
,,,,,
GEYLANG SERAI MARKET,01-185,7.48,PRESERVED & DRIED GOODS,$786.00,Jun-2013
,,,,,
GEYLANG SERAI MARKET,01-188,7.48,PRESERVED & DRIED GOODS,"$1,033.00",Jun-2013
,,,,,
GOLDEN MILE FOOD CENTRE,01-206,8.20,PIECE & SUNDRY GOODS,$162.00,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-130,8.20,PIECE & SUNDRY GOODS,$500.00,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-134,8.20,PIECE & SUNDRY GOODS,$630.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-135,8.20,PIECE & SUNDRY GOODS,$220.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-141,8.80,PIECE & SUNDRY GOODS,$918.80,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-145,8.20,PIECE & SUNDRY GOODS,$189.90,Nov-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-150,8.70,PIECE & SUNDRY GOODS,$160.00,Dec-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-152,8.20,PIECE & SUNDRY GOODS,$350.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-153,8.20,PIECE & SUNDRY GOODS,$370.00,Oct-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-154,8.20,PIECE & SUNDRY GOODS,$50.00,Oct-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-156,8.20,PIECE & SUNDRY GOODS,$18.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-157,8.20,PIECE & SUNDRY GOODS,$68.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-160,8.20,PIECE & SUNDRY GOODS,$80.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-165,8.20,PIECE & SUNDRY GOODS,$188.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-173,8.10,PIECE & SUNDRY GOODS,$580.00,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-182,8.20,PIECE & SUNDRY GOODS,$68.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-184,8.20,PIECE & SUNDRY GOODS,$150.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-185,8.20,PIECE & SUNDRY GOODS,$18.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-186,8.90,PIECE & SUNDRY GOODS,$186.00,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-188,8.20,PIECE & SUNDRY GOODS,$139.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-191,8.20,PIECE & SUNDRY GOODS,$138.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-193,8.90,PIECE & SUNDRY GOODS,$300.00,Jul-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-194,8.20,PIECE & SUNDRY GOODS,$300.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-194,8.20,PIECE & SUNDRY GOODS,$118.00,Nov-2016
,,,,,
GOLDEN MILE FOOD CENTRE,02-195,8.20,PIECE & SUNDRY GOODS,$59.00,Aug-2016
,,,,,
